point,point_id,question_type,question_id,question,answer,option_A,option_B,option_C,option_D,option_E,prompt,analysis
桌面端软件事件处理,88,多选题,88_7,当用户在文本框中输入时，哪些事件会触发？（多选）,"A, B, D",A:keydown,B:keypress,C:keyup,D:input,E:change,帮忙出3道关于桌面端软件键盘响应事件类型的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"在文本框中输入时，keydown 和 keypress 事件会在每个键被按下和释放时触发，input 事件会在用户输入内容导致文本框内容改变时立即触发，change 事件则是在用户完成输入或内容改变后触发，所以选 A, B, D。"
桌面端软件事件处理,88,多选题,88_8,下列哪些事件适用于检测键盘快捷键的执行？（多选）,D,A:mousedown,B:mouseup,C:contextmenu,D:keyboardEvent,E:focus,帮忙出3道关于桌面端软件键盘响应事件类型的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"在桌面端软件中，键盘快捷键的执行通常与 keyboardEvent 事件相关，它用于捕获键盘事件，如Ctrl+C, Ctrl+V等。A, B, C 选项更多是鼠标操作相关的，E focus 用于获取焦点，都不直接检测键盘快捷键。"
桌面端软件事件处理,88,判断题,88_11,题目1：,,,,,,,帮忙出2道关于桌面端软件键盘响应事件类型的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
桌面端软件事件处理,89,单选题,89_1,题目：在桌面端软件中，当鼠标移动时触发的事件类型是？,C,A:Click事件,B:Drag事件,C:MouseMove事件,D:DoubleClick事件,,帮忙出4道关于桌面端软件鼠标响应事件类型的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
桌面端软件事件处理,89,单选题,89_2,题目：在用户点击鼠标左键并释放时，通常会触发哪种事件？,D,A:MouseEnter事件,B:MouseLeave事件,C:MouseDown事件,D:MouseUp事件,,帮忙出4道关于桌面端软件鼠标响应事件类型的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
桌面端软件事件处理,89,单选题,89_3,题目：在软件中，当用户连续快速点击鼠标左键两次时，通常会触发哪种事件？,B,A:Click事件,B:DoubleClick事件,C:Scroll事件,D:KeyDown事件,,帮忙出4道关于桌面端软件鼠标响应事件类型的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
桌面端软件事件处理,89,多选题,89_6,题目1：在桌面端软件中，鼠标事件通常包括哪些类型？（多选）,"A, B, C, D, E",A:鼠标按下,B:鼠标移动,C:鼠标抬起,D:双击,E:右键点击,帮忙出3道关于桌面端软件鼠标响应事件类型的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,鼠标事件在桌面端软件中包括鼠标按下（左键或右键）、鼠标移动、鼠标抬起、鼠标单击（一次点击，即抬起前的按下）以及双击（快速连续两次点击）等多种类型。
桌面端软件事件处理,89,多选题,89_7,以下哪些事件通常与鼠标滚轮操作相关？（多选）,"A, B, C",A:wheelScroll,B:scrollUp,C:scrollDown,D:mouseOver,E:mouseOut,帮忙出3道关于桌面端软件鼠标响应事件类型的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在桌面端软件中，与鼠标滚轮操作相关的事件通常包括`wheelScroll`（滚轮滚动）、`scrollUp`（向上滚动）和`scrollDown`（向下滚动）。
桌面端软件事件处理,89,多选题,89_8,在JavaScript中，哪些事件表示鼠标在元素上移动但未触发点击？（多选）,"B, C",A:onMouseEnter,B:onMouseMove,C:onMouseOver,D:onMouseLeave,E:onMouseDown,帮忙出3道关于桌面端软件鼠标响应事件类型的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在JavaScript中，`onMouseMove`（鼠标在元素上移动）和`onMouseOver`（鼠标指针在元素上且悬停）表示鼠标在元素上移动但未触发点击，而`onMouseEnter`和`onMouseLeave`则与鼠标进入和离开元素相关。`onMouseDown`表示鼠标按下。
桌面端软件事件处理,89,判断题,89_11,题目1：,,,,,,,帮忙出2道关于桌面端软件鼠标响应事件类型的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,单选题,90_1,问题：正则表达式中的"."符号代表什么？,A,A:任何字符（除了换行符）,B:只能匹配数字,C:只能匹配字母,D:只能匹配特定的字符,,帮忙出6道关于正则表达式的基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,单选题,90_2,问题：正则表达式中的"\d"代表什么？,B,A:任何字母,B:任何数字,C:任何特殊字符,D:任何空白字符,,帮忙出6道关于正则表达式的基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,单选题,90_3,问题：正则表达式中的"()"用于做什么？,D,A:创建一个子表达式,B:匹配重复字符,C:定义一个选择集,D:用于分组,,帮忙出6道关于正则表达式的基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,单选题,90_4,问题：正则表达式中的"|"用于什么？,C,A:重复匹配,B:匹配任意字符,C:选择匹配,D:定义字符集,,帮忙出6道关于正则表达式的基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,单选题,90_5,问题：正则表达式中的"\s"代表什么？,B,A:任何字母或数字,B:任何空白字符（如空格、制表符）,C:任何特殊字符,D:任何非字母数字字符,,帮忙出6道关于正则表达式的基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,多选题,90_6,题目1：正则表达式中的哪几个元字符表示匹配任意单个字符？,"A, D",A:`.`,B:`*`,C:`|`,D:`[]`,E:`{}`,帮忙出5道关于正则表达式的基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在正则表达式中，`.` 表示任意单个字符，`[]` 表示字符集，可以匹配其中任意一个字符。
正则表达式的基本概念,90,多选题,90_7,正则表达式中用于表示重复次数的元字符有哪些？,"A, B, C, D",A:`*`,B:`+`,C:`?`,D:`{n}`,"E:`{n,}`",帮忙出5道关于正则表达式的基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"`*` 表示零次或多次，`+` 表示一次或多次，`?` 表示零次或一次，`{n}` 表示恰好n次，`{n,}` 表示至少n次。"
正则表达式的基本概念,90,多选题,90_8,以下哪些选项用于表示字符集？,"B, C, E",A:`/abc|`,B:`[abc]`,C:`a|b|c`,D:`(abc)`,"E:`{a,b,c}`",帮忙出5道关于正则表达式的基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,字符集通常用方括号 `[ ]` 或竖线 `|` 表示，选项B、C和E都是字符集的表示。
正则表达式的基本概念,90,多选题,90_9,以下哪些选项属于正则表达式中的量词？,"D, E",A:`\d`,B:`^`,C:`$`,D:`{3}`,"E:`{2,4}`",帮忙出5道关于正则表达式的基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,量词是表示重复次数的，选项D表示恰好3次，E表示至少2次，最多4次。
正则表达式的基本概念,90,多选题,90_10,以下哪些正则表达式可以匹配以字母"a"开头，后面跟任意数量的数字的字符串？,"A, B",A:`^a\d*`,B:`a\d+`,C:`^a.*`,D:`a?0123`,"E:`a{1,9}`",帮忙出5道关于正则表达式的基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,选项A和B都能匹配以"a"开头，后面跟任意数量的数字，A表示至少一个数字，B表示至少一个数字，但A更精确。C匹配以"a"开头的任意字符串；D只匹配一个"a"后面跟0123；E匹配a后面跟1到9个字符。
正则表达式的基本概念,90,判断题,90_11,1. 判断题：正则表达式中的"."字符匹配任何单个字符，包括换行符。,"('正确',)",,,,,,帮忙出4道关于正则表达式的基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,判断题,90_12,判断题：在正则表达式中，"*"字符表示匹配前面的子表达式零次或多次。,"('正确',)",,,,,,帮忙出4道关于正则表达式的基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,判断题,90_13,判断题：正则表达式中的"()"表示字符集，只能匹配括号内的任意一个字符。,"('错误',)",,,,,,帮忙出4道关于正则表达式的基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
正则表达式的基本概念,90,判断题,90_14,判断题：在正则表达式中，"\d"匹配任何数字字符，包括0-9。,"('正确',)",,,,,,帮忙出4道关于正则表达式的基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
Web应用中的两种协议（XML/JSON）的应用,91,多选题,91_6,题目1：在Web应用中，XML和JSON哪种协议更常用于数据交换？,B,A:XML,"B:JSON
解析：JSON（JavaScript Object Notation）因其简洁性和易读性，现在在Web应用中更常用于数据交换，尤其是在API（Application Programming Interface）中。",C:XML和JSON都一样常用,D:取决于API设计者个人喜好,E:早期使用XML，现在主要用JSON,帮忙出5道关于Web应用中的两种协议（XML/JSON）的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,JSON（JavaScript Object Notation）因其简洁性和易读性，现在在Web应用中更常用于数据交换，尤其是在API（Application Programming Interface）中。
Web应用中的两种协议（XML/JSON）的应用,91,多选题,91_7,XML在Web应用中主要用于哪个方面？,B,A:数据存储,"B:数据格式化和传输
解析：XML主要用于数据结构化，常用于配置文件、数据交换和文档标记，但不如JSON在传输数据时高效。",C:浏览器缓存,D:服务器端脚本处理,E:客户端脚本交互,帮忙出5道关于Web应用中的两种协议（XML/JSON）的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,XML主要用于数据结构化，常用于配置文件、数据交换和文档标记，但不如JSON在传输数据时高效。
